applicant_id,name,email,phone,ip_address,university,department_applied,gpa,age,graduation_year,cover_letter_length,submission_time,ground_truth_fraud,fraud_type,is_duplicate_email,is_duplicate_phone,name_similarity_max,submissions_same_ip,min_gap_seconds_same_ip,gpa_invalid,age_invalid,grad_year_invalid,short_cover_letter,rule_based_flag,iso_pred,iso_anomaly,iso_score,cluster,kmeans_distance,kmeans_anomaly,votes,alert,alert_reason,pca1,pca2,alert_reason_short
APP00681,Laiba Awan,laiba.awan347@gmail.com,336118265,117.122.189.208,UET Lahore,Graphic Design,3.89,22,2024,260,2026-08-09 08:26:44.036633,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.1422447240098707,0,1.9100429855139343,0,0,0,combination of weak signals,0.5218354621857147,-1.1333545659416757,combination of weak signals
APP00337,Adeel Javed,adeel.javed499@hotmail.com,305973336,167.98.164.132,NUST,Data Science,2.55,21,2026,71,2026-08-09 10:10:27.339028,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.1651039854842704,0,1.9147699416781103,0,0,0,combination of weak signals,-0.16176315004499703,-0.09816060340272399,combination of weak signals
APP00880,Sana Hussain,sana.hussain146@hotmail.com,308962478,110.171.10.46,COMSATS,Data Science,3.3,19,2026,277,2026-08-09 11:01:36.378354,0,none,0,0,91.66666666666666,1,9999.0,0,0,0,0,0,1,0,-0.14898227162306776,0,1.3499673001661348,0,0,0,combination of weak signals,0.43436090174819864,-1.097282889327129,combination of weak signals
APP00920,Farah Aslam,farah.aslam822@gmail.com,305193002,209.29.39.15,LUMS,Finance,2.65,21,2025,253,2026-08-09 11:39:10.900884,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.21063645122839925,0,1.4024816722439704,0,0,0,combination of weak signals,0.3026583431782083,-0.9268942510574288,combination of weak signals
APP00786,Rayyan Ahmed,rayyan.ahmed113@outlook.com,347099795,72.179.214.64,UET Lahore,Data Science,3.27,22,2026,137,2026-08-09 12:17:57.325100,0,none,0,0,72.72727272727273,1,9999.0,0,0,0,0,0,1,0,-0.11873714778632838,0,2.049731380286734,0,0,0,combination of weak signals,0.23725033531253237,-0.5986706506388504,combination of weak signals
APP00139,Salman Chaudhry,salman.chaudhry627@yahoo.com,349240971,52.62.69.219,NUST,Finance,2.9,21,2025,154,2026-08-09 12:27:21.785846,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23097615038150843,0,1.0784075242849904,0,0,0,combination of weak signals,0.05003346499635482,-0.47609957458591357,combination of weak signals
APP00051,Faizan Khan,faizan.khan843@hotmail.com,372770648,111.185.235.182,LUMS,Finance,2.55,20,2025,210,2026-08-09 13:31:56.540748,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23078937083641377,0,1.0541542713404652,0,0,0,combination of weak signals,0.1929323859881103,-0.7310945430950535,combination of weak signals
APP00516,Laiba Riaz,laiba.riaz76@yahoo.com,379127012,14.223.74.56,Bahria University,Finance,3.21,20,2026,171,2026-08-09 13:32:03.904276,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23240700167982387,0,1.0038946492227248,0,0,0,combination of weak signals,0.09341349458313773,-0.5535087614547596,combination of weak signals
APP00793,Hassan Sheikh,hassan.sheikh769@hotmail.com,387444974,144.199.205.156,COMSATS,Software Engineering,2.57,23,2026,134,2026-08-09 17:01:54.085290,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.1991807874146445,0,1.3651445294857179,0,0,0,combination of weak signals,0.1681025293328989,-0.5316821357848139,combination of weak signals
APP00809,Momina Yousaf,momina.yousaf116@gmail.com,398171473,187.142.74.24,UET Lahore,Software Engineering,3.5,19,2025,236,2026-08-09 17:48:44.520471,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.20007092343280936,0,1.096649889116882,0,0,0,combination of weak signals,0.4001986413099011,-0.9716952248630056,combination of weak signals
APP00673,Omar Riaz,omar.riaz653@yahoo.com,385299767,91.215.246.186,Bahria University,Finance,3.08,21,2025,265,2026-08-09 18:43:28.910030,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.1977706079365733,0,1.5312036918384186,0,0,0,combination of weak signals,0.33327954053358444,-0.9815360300236731,combination of weak signals
APP00529,Uzma Khan,uzma.khan427@outlook.com,383215051,122.177.215.114,Virtual University of Pakistan,Marketing,3.01,20,2026,168,2026-08-09 20:29:38.486543,0,none,0,0,84.21052631578947,1,9999.0,0,0,0,0,0,1,0,-0.20946221938531911,0,0.7433097373855831,0,0,0,combination of weak signals,0.21926166360916569,-0.655626363667915,combination of weak signals
APP00503,Sidra Baig,sidra.baig713@outlook.com,362791270,162.183.249.22,Punjab University,Graphic Design,2.79,20,2025,168,2026-08-09 21:07:17.152751,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.21089001784412764,0,0.9889179411586977,0,0,0,combination of weak signals,0.23948946184626743,-0.6731684919943872,combination of weak signals
APP00215,Omar Chaudhry,omar.chaudhry399@hotmail.com,304603680,53.142.32.148,NUST,HR,3.18,19,2024,287,2026-08-09 22:28:49.480482,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.17662935364953264,0,1.7872443849657917,0,0,0,combination of weak signals,0.3894184023517741,-1.081712624795121,combination of weak signals
APP00482,Waleed Riaz,waleed.riaz639@hotmail.com,328623472,131.217.230.99,UET Lahore,Software Engineering,3.54,25,2026,209,2026-08-10 01:07:06.031160,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23054013692756248,0,1.0490929343605842,0,0,0,combination of weak signals,0.19038061954182897,-0.7265410615145331,combination of weak signals
APP00165,Rayyan Gill,rayyan.gill548@yahoo.com,303937099,107.90.18.215,Karachi University,Finance,2.87,20,2026,147,2026-08-10 03:42:09.386267,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2294469065540779,0,1.123471879202644,0,0,0,combination of weak signals,0.032171099872385395,-0.4442252035222711,combination of weak signals
APP00114,Hassan Awan,hassan.awan630@gmail.com,399507186,99.236.21.116,Bahria University,Graphic Design,3.06,19,2026,108,2026-08-10 03:46:07.334226,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.14918915363244944,0,1.9133120519707656,0,0,0,combination of weak signals,0.13396696235094982,-0.4412253657025814,combination of weak signals
APP00276,Fatima Abbasi,fatima.abbasi316@gmail.com,368901136,126.135.46.165,IBA Karachi,Finance,3.54,19,2025,116,2026-08-10 04:04:07.017182,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.18837166739708144,0,1.5204826067725548,0,0,0,combination of weak signals,0.12217073329983463,-0.44971946733544754,combination of weak signals
APP00620,Momina Malik,momina.malik638@hotmail.com,358521651,179.223.10.42,COMSATS,Graphic Design,2.86,25,2024,134,2026-08-10 04:23:28.553130,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.20195701154299928,0,1.2053062842935673,0,0,0,combination of weak signals,0.1527294026727016,-0.5183501182566951,combination of weak signals
APP00047,Ibrahim Bhatti,ibrahim.bhatti975@gmail.com,354761823,167.35.20.194,Virtual University of Pakistan,Software Engineering,2.76,19,2026,231,2026-08-10 07:35:41.485898,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22278369722470565,0,1.1966493228879018,0,0,0,combination of weak signals,0.2465194813600186,-0.8267176562859809,combination of weak signals
APP00679,Yasir Malik,yasir.malik298@yahoo.com,374261548,162.184.22.250,Virtual University of Pakistan,Software Engineering,3.35,23,2026,187,2026-08-10 08:05:20.567158,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.19587025039629335,0,1.341273408237993,0,0,0,combination of weak signals,0.3180508808346948,-0.7857690241445066,combination of weak signals
APP00401,Sara Hussain,sara.hussain864@gmail.com,321940167,69.200.36.140,Punjab University,Software Engineering,2.91,20,2025,277,2026-08-10 11:20:57.215010,0,none,0,0,91.66666666666666,1,9999.0,0,0,0,0,0,1,0,-0.14898227162306776,0,1.3499673001661348,0,0,0,combination of weak signals,0.43436090174819864,-1.097282889327129,combination of weak signals
APP00287,Nida Khan,nida.khan198@yahoo.com,331966829,64.16.233.13,UET Lahore,Graphic Design,3.74,20,2026,50,2026-08-10 12:11:43.732237,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.13347882020346968,0,2.181540218381274,0,0,0,combination of weak signals,-0.21535024541690534,-0.0025374902117965142,combination of weak signals
APP00111,Shayan Soomro,shayan.soomro928@yahoo.com,356890476,187.75.120.27,LUMS,Marketing,2.58,23,2025,123,2026-08-10 13:29:13.678237,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22085001288756462,0,1.3262308688650628,0,0,0,combination of weak signals,-0.02907129483836695,-0.3349416455897825,combination of weak signals
APP00378,Nida Qureshi,nida.qureshi970@yahoo.com,339371819,189.102.120.189,FAST-NUCES,Marketing,2.81,19,2026,172,2026-08-10 18:09:34.757031,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23241598593465662,0,1.0012310788037144,0,0,0,combination of weak signals,0.09596526102941909,-0.55806224303528,combination of weak signals
APP00604,Fatima Chaudhry,fatima.chaudhry465@hotmail.com,341097397,85.22.231.84,Bahria University,Software Engineering,3.32,22,2025,100,2026-08-10 20:57:27.941053,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2049036658130925,0,1.5691628670992166,0,0,0,combination of weak signals,-0.08776192310283797,-0.23021156923781427,combination of weak signals
APP00798,Sidra Saleem,sidra.saleem740@gmail.com,365317535,223.105.226.57,UET Lahore,Marketing,4.0,20,2026,67,2026-08-10 21:02:57.597360,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.13820224945146375,0,1.7490864024048371,0,0,0,combination of weak signals,-0.06168474196348916,-0.17558941152149524,combination of weak signals
APP00811,Anum Yousaf,anum.yousaf394@yahoo.com,318077313,135.112.44.61,UET Lahore,Data Science,3.03,23,2025,136,2026-08-10 23:27:01.337083,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.16900419202011918,0,1.711184134852278,0,0,0,combination of weak signals,0.20541642284682757,-0.5687228499571514,combination of weak signals
APP00921,Amna Niazi,amna.niazi300@yahoo.com,327674289,123.62.39.20,COMSATS,HR,3.34,20,2023,195,2026-08-11 00:12:12.278488,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23234433766938778,0,0.9978649846884459,0,0,0,combination of weak signals,0.1546558892938901,-0.6627923193872481,combination of weak signals
APP00275,Arslan Raza,arslan.raza370@gmail.com,308174037,23.150.245.52,NUST,Data Science,3.5,19,2023,171,2026-08-11 00:26:38.006824,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23240700167982387,0,1.0038946492227248,0,0,0,combination of weak signals,0.09341349458313773,-0.5535087614547596,combination of weak signals
APP00825,Shayan Nawaz,shayan.nawaz459@outlook.com,326687823,75.184.220.11,Karachi University,Software Engineering,3.24,20,2025,118,2026-08-11 02:04:18.168821,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2181105973761464,0,1.3758150324788483,0,0,0,combination of weak signals,-0.041830127069773695,-0.3121742376871807,combination of weak signals
APP00708,Anum Mughal,anum.mughal173@hotmail.com,311188082,174.139.78.113,UET Lahore,Software Engineering,3.73,21,2026,162,2026-08-11 02:29:18.440782,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.20932859036415058,0,1.0131190341731497,0,0,0,combination of weak signals,0.22417886316857935,-0.645847602511265,combination of weak signals
APP00459,Waleed Riaz,waleed.riaz474@outlook.com,361939897,214.153.161.143,IBA Karachi,Data Science,2.64,22,2026,167,2026-08-11 02:31:13.346460,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23169035172762692,0,1.016550290312226,0,0,0,combination of weak signals,0.08320642879801235,-0.5352948351326782,combination of weak signals
APP00456,Ibrahim Saleem,ibrahim.saleem819@yahoo.com,397956372,106.23.170.90,IBA Karachi,Graphic Design,3.17,22,2026,264,2026-08-11 06:17:37.048569,0,none,0,0,74.07407407407408,1,9999.0,0,0,0,0,0,1,0,-0.1091866405428833,0,2.1300146035263765,0,0,0,combination of weak signals,0.5499371727604877,-1.1670872428255885,combination of weak signals
APP00854,Anum Khan,anum.khan535@yahoo.com,343040002,50.15.11.133,IBA Karachi,Software Engineering,3.44,22,2026,148,2026-08-11 06:43:10.272970,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.20288731111083314,0,1.2685487412830687,0,0,0,combination of weak signals,0.20382725958083778,-0.5954308779120989,combination of weak signals
APP00006,Laiba Qureshi,laiba.qureshi702@yahoo.com,351938483,59.16.161.103,COMSATS,Data Science,2.88,22,2026,202,2026-08-11 09:03:43.945466,0,none,0,0,84.61538461538461,1,9999.0,0,0,0,0,0,1,0,-0.20403858181132162,0,0.7106080104820189,0,0,0,combination of weak signals,0.3025985569272219,-0.8074760695349734,combination of weak signals
APP00359,Nida Raza,nida.raza171@gmail.com,344020528,133.207.9.225,COMSATS,Data Science,3.0,25,2025,224,2026-08-11 10:24:44.114019,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2243475067158563,0,1.1421237107286628,0,0,0,combination of weak signals,0.22865711623604917,-0.7948432852223385,combination of weak signals
APP00890,Kiran Dar,kiran.dar977@yahoo.com,315541070,37.100.221.150,NUST,Marketing,3.19,20,2026,251,2026-08-11 10:59:27.151516,0,none,0,0,73.6842105263158,1,9999.0,0,0,0,0,0,1,0,-0.10795042041165681,0,2.070465204077703,0,0,0,combination of weak signals,0.5200605908937653,-1.1107506994875822,combination of weak signals
APP00264,Omar Yousaf,omar.yousaf556@hotmail.com,343945353,126.19.46.15,FAST-NUCES,HR,3.09,24,2025,157,2026-08-11 11:41:02.170410,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23189373478627956,0,1.0614836407493913,0,0,0,combination of weak signals,0.057688764335198865,-0.4897600193274746,combination of weak signals
APP00677,Talha Aslam,talha.aslam167@outlook.com,318621924,203.21.253.57,Virtual University of Pakistan,Graphic Design,2.96,25,2026,271,2026-08-11 12:05:27.355006,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.1936992206664352,0,1.598786007414572,0,0,0,combination of weak signals,0.3485901392112725,-1.0088569195067953,combination of weak signals
APP00498,Sana Chaudhry,sana.chaudhry504@gmail.com,337587312,46.251.55.37,IBA Karachi,Finance,3.58,23,2025,244,2026-08-11 12:51:50.948608,0,none,0,0,92.3076923076923,1,9999.0,0,0,0,0,0,1,0,-0.1670282901100601,0,0.8835225460279554,0,0,0,combination of weak signals,0.3447325964163573,-0.942317606374787,combination of weak signals
APP00665,Rida Aslam,rida.aslam281@hotmail.com,319695551,120.253.185.133,Virtual University of Pakistan,Graphic Design,2.63,20,2025,123,2026-08-11 14:24:11.249999,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22085001288756462,0,1.3262308688650628,0,0,0,combination of weak signals,-0.02907129483836695,-0.3349416455897825,combination of weak signals
APP00550,Sadia Riaz,sadia.riaz177@outlook.com,341482504,191.60.113.33,LUMS,Graphic Design,3.82,21,2025,102,2026-08-11 14:27:18.733174,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2046973492201734,0,1.5466977427579,0,0,0,combination of weak signals,-0.08265839021027525,-0.23931853239885503,combination of weak signals
APP00268,Hina Raza,hina.raza747@yahoo.com,307569981,218.16.93.155,UET Lahore,HR,3.13,19,2025,150,2026-08-11 14:29:04.466104,0,none,0,0,88.88888888888889,1,9999.0,0,0,0,0,0,1,0,-0.19671185195171492,0,0.5380136005538396,0,0,0,combination of weak signals,0.1337732843568801,-0.5393590887134475,combination of weak signals
APP00843,Ibrahim Khalid,ibrahim.khalid649@gmail.com,379445004,149.16.148.219,Karachi University,Software Engineering,3.68,25,2026,118,2026-08-11 15:04:28.339904,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2181105973761464,0,1.3758150324788483,0,0,0,combination of weak signals,-0.041830127069773695,-0.3121742376871807,combination of weak signals
APP00057,Komal Butt,komal.butt197@yahoo.com,339123504,71.144.51.214,FAST-NUCES,Marketing,2.81,23,2026,192,2026-08-11 16:11:38.393422,0,none,0,0,73.6842105263158,1,9999.0,0,0,0,0,0,1,0,-0.13471125966212694,0,1.8332789565824823,0,0,0,combination of weak signals,0.3695063705631658,-0.8420952862368811,combination of weak signals
APP00694,Ali Javed,ali.javed592@yahoo.com,326126646,189.4.255.208,UET Lahore,Marketing,3.0,21,2026,208,2026-08-11 17:29:23.864429,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.20432198572239174,0,1.2053362645031953,0,0,0,combination of weak signals,0.35693324635771867,-0.8686397727433203,combination of weak signals
APP00030,Ibrahim Nawaz,ibrahim.nawaz802@outlook.com,365163555,69.81.55.98,Virtual University of Pakistan,Finance,3.42,20,2024,95,2026-08-11 19:39:38.258740,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20286632816191413,0,1.626231712894392,0,0,0,combination of weak signals,-0.10052075533424469,-0.20744416133521254,combination of weak signals
APP00193,Shayan Qureshi,shayan.qureshi274@outlook.com,362325722,96.207.235.145,FAST-NUCES,Graphic Design,3.35,23,2025,85,2026-08-11 21:30:08.696139,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.19212549542799146,0,1.7438164848418212,0,0,0,combination of weak signals,-0.12603841979705818,-0.16190934553000894,combination of weak signals
APP00805,Farah Aslam,farah.aslam151@hotmail.com,355812480,58.196.57.126,LUMS,Data Science,2.68,23,2024,221,2026-08-11 23:52:29.224929,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22611265188081758,0,1.1207605098429814,0,0,0,combination of weak signals,0.22100181689720513,-0.7811828404807775,combination of weak signals
APP00188,Mahnoor Ahmed,mahnoor.ahmed760@yahoo.com,321272124,67.213.151.40,FAST-NUCES,Marketing,2.71,24,2026,337,2026-08-12 00:23:49.809341,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.09524723713263822,0,2.425389891863808,0,0,0,combination of weak signals,0.5170067246658415,-1.3093867038211389,combination of weak signals
APP00303,Shayan Niazi,shayan.niazi445@outlook.com,326750102,126.183.96.43,Karachi University,Data Science,2.81,23,2026,254,2026-08-12 00:52:19.600380,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20849540757470542,0,1.4128376521356065,0,0,0,combination of weak signals,0.30521010962448963,-0.9314477326379492,combination of weak signals
APP00371,Shayan Iqbal,shayan.iqbal35@yahoo.com,399565571,133.118.86.173,Virtual University of Pakistan,Marketing,3.19,23,2026,74,2026-08-12 02:24:04.237619,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.17073165261980816,0,1.8775990129758506,0,0,0,combination of weak signals,-0.154107850706153,-0.11182104814428505,combination of weak signals
APP00919,Zainab Chaudhry,zainab.chaudhry919@gmail.com,397169127,91.99.175.112,Virtual University of Pakistan,Software Engineering,3.13,21,2024,174,2026-08-12 02:50:12.276171,0,none,0,0,85.71428571428572,1,9999.0,0,0,0,0,0,1,0,-0.2062463694414744,0,0.5645820691446725,0,0,0,combination of weak signals,0.22185764625210389,-0.6719207724886832,combination of weak signals
APP00923,Ayesha Javed,ayesha.javed723@hotmail.com,399157211,72.40.104.234,LUMS,HR,3.59,24,2025,161,2026-08-12 03:21:55.879433,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2310958031214594,0,1.0413213177537464,0,0,0,combination of weak signals,0.06789583012032425,-0.507973945649556,combination of weak signals
APP00190,Anum Awan,anum.awan537@gmail.com,302247057,210.24.3.106,LUMS,Graphic Design,2.87,22,2023,174,2026-08-12 03:50:54.374408,0,none,0,0,77.77777777777779,1,9999.0,0,0,0,0,0,1,0,-0.18969576781144748,0,1.4001095904277292,0,0,0,combination of weak signals,0.28896256421328287,-0.7301160870955512,combination of weak signals
APP00593,Asma Baig,asma.baig745@outlook.com,338018429,47.209.74.8,COMSATS,Marketing,3.16,23,2024,266,2026-08-12 04:38:17.336799,0,none,0,0,88.88888888888889,1,9999.0,0,0,0,0,0,1,0,-0.16543427641910846,0,1.2046192704244447,0,0,0,combination of weak signals,0.42977819212551643,-1.067562952053809,combination of weak signals
APP00688,Sadia Chaudhry,sadia.chaudhry419@hotmail.com,359347387,82.139.195.7,LUMS,Finance,2.91,21,2026,152,2026-08-12 05:31:42.958308,0,none,0,0,88.88888888888889,1,9999.0,0,0,0,0,0,1,0,-0.19746811244158635,0,0.5113990176819687,0,0,0,combination of weak signals,0.13887681724944279,-0.5484660518744882,combination of weak signals
APP00353,Mariam Mughal,mariam.mughal962@hotmail.com,351678132,57.249.118.17,COMSATS,Marketing,3.28,26,2026,235,2026-08-12 06:06:01.298734,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.20053104967536245,0,1.086764888113666,0,0,0,combination of weak signals,0.3976468748636198,-0.9671417432824854,combination of weak signals
APP00382,Ahmed Khan,ahmed.khan389@yahoo.com,392690268,84.185.132.48,IBA Karachi,Marketing,2.9,19,2025,73,2026-08-12 06:42:32.831332,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.14212524203003413,0,1.8771131371244656,0,0,0,combination of weak signals,-0.0029283505504606308,-0.24058774184495335,combination of weak signals
APP00489,Sana Anwar,sana.anwar352@gmail.com,313433874,153.78.253.193,Karachi University,Finance,2.25,28,2024,193,2026-08-12 07:08:44.967680,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23244427479188895,0,0.9937229403597796,0,0,0,combination of weak signals,0.1495523564013274,-0.6536853562262075,combination of weak signals
APP00136,Ayesha Siddiqui,ayesha.siddiqui373@hotmail.com,383684131,8.73.224.9,LUMS,Data Science,2.11,20,2025,167,2026-08-12 07:54:26.248010,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23169035172762692,0,1.016550290312226,0,0,0,combination of weak signals,0.08320642879801235,-0.5352948351326782,combination of weak signals
APP00781,Laiba Raza,laiba.raza981@gmail.com,311354875,33.79.176.129,Virtual University of Pakistan,Graphic Design,3.04,23,2026,259,2026-08-12 08:55:18.027784,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20378286479240604,0,1.4656730400711733,0,0,0,combination of weak signals,0.31796894185589636,-0.9542151405405509,combination of weak signals
APP00180,Ayesha Farooq,ayesha.farooq412@gmail.com,374931560,139.111.28.36,IBA Karachi,Marketing,3.22,19,2026,224,2026-08-12 09:43:26.389116,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.188303165458152,0,1.4596667210027932,0,0,0,combination of weak signals,0.41246623934710464,-0.9542478426237597,combination of weak signals
APP00213,Rida Siddiqui,rida.siddiqui46@outlook.com,311378915,218.175.55.174,LUMS,Graphic Design,2.85,24,2024,145,2026-08-12 09:52:05.979128,0,none,0,0,92.3076923076923,1,9999.0,0,0,0,0,0,1,0,-0.18421452055399612,0,0.592832626204199,0,0,0,combination of weak signals,0.09210771823450385,-0.4915229299032717,combination of weak signals
APP00568,Komal Riaz,komal.riaz390@outlook.com,318183134,89.182.210.90,Virtual University of Pakistan,Graphic Design,2.83,22,2026,114,2026-08-12 11:03:06.863668,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2152181402466677,0,1.4169058844872437,0,0,0,combination of weak signals,-0.05203719285489908,-0.2939603113650993,combination of weak signals
APP00335,Iqra Dar,iqra.dar340@outlook.com,355925360,56.243.4.30,UET Lahore,Finance,3.16,22,2025,251,2026-08-12 12:34:02.667106,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.21188508482594037,0,1.3819935296030512,0,0,0,combination of weak signals,0.29755481028564557,-0.9177872878963881,combination of weak signals
APP00347,Areeba Gill,areeba.gill580@yahoo.com,397115185,207.161.219.44,Virtual University of Pakistan,Marketing,3.11,20,2025,139,2026-08-12 12:58:13.834157,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22708568183418615,0,1.183567332506835,0,0,0,combination of weak signals,0.011756968302134605,-0.4077973508781082,combination of weak signals
APP00718,Saad Hussain,saad.hussain534@gmail.com,365839473,193.12.117.217,UET Lahore,Marketing,2.27,20,2026,125,2026-08-12 13:10:45.361028,0,none,0,0,91.66666666666666,1,9999.0,0,0,0,0,0,1,0,-0.1776503550544108,0,0.8647890121883492,0,0,0,combination of weak signals,0.04649240191343377,-0.40515368908803473,combination of weak signals
APP00605,Rayyan Iqbal,rayyan.iqbal818@outlook.com,302186553,141.195.47.103,COMSATS,Software Engineering,3.52,24,2026,177,2026-08-12 14:04:43.781747,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23285048489399812,0,0.9909944413693678,0,0,0,combination of weak signals,0.10872409326082583,-0.5808296509378817,combination of weak signals
APP00939,Nida Iqbal,nida.iqbal337@yahoo.com,337072764,60.233.161.192,NUST,Graphic Design,3.14,26,2025,178,2026-08-12 14:35:21.737248,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.17510237768335912,0,1.5644937024664294,0,0,0,combination of weak signals,0.31259061359064416,-0.7599690763390063,combination of weak signals
APP00803,Salman Siddiqui,salman.siddiqui143@yahoo.com,378454556,209.83.157.85,Punjab University,Software Engineering,3.77,25,2025,286,2026-08-12 14:55:22.574402,0,none,0,0,82.75862068965517,1,9999.0,0,0,0,0,0,1,0,-0.15227802911337163,0,1.7087883302126428,0,0,0,combination of weak signals,0.5326462852694333,-1.2035834473605553,combination of weak signals
APP00849,Mariam Khan,mariam.khan586@gmail.com,361424293,191.66.232.163,UET Lahore,Software Engineering,3.3,24,2023,155,2026-08-12 15:28:13.311591,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.2081337367837161,0,1.0497990678432285,0,0,0,combination of weak signals,0.20631649804460991,-0.6139732314476226,combination of weak signals
APP00449,Arslan Farooq,arslan.farooq603@yahoo.com,378612468,105.226.40.154,Bahria University,Data Science,2.97,20,2024,181,2026-08-12 15:57:10.827676,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.19592445189745605,0,1.3414573155333338,0,0,0,combination of weak signals,0.3027402821570067,-0.7584481346613844,combination of weak signals
APP00521,Bilal Chaudhry,bilal.chaudhry247@hotmail.com,311208423,178.208.111.34,UET Lahore,Marketing,2.88,19,2026,171,2026-08-12 16:10:21.759458,0,none,0,0,81.4814814814815,1,9999.0,0,0,0,0,0,1,0,-0.20850172772454434,0,1.0147878793814096,0,0,0,combination of weak signals,0.24999163649255524,-0.689297828870785,combination of weak signals
BOT0104,Mahnoor Sheikh,mahnoor.sheikh4@yahoo.com,369679668,121.192.237.181,NUST,Finance,3.61,24,2027,38,2026-08-12 19:00:08.811988,1,rapid_bot_submission,0,0,100.0,9,21.0,0,0,0,1,1,-1,1,0.023836978540770604,1,1.2568771558809169,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.8635957046910123,4.567692011739285,rapid submissions from same IP
BOT0102,Zohaib Nawaz,zohaib.nawaz2@gmail.com,333316596,121.192.237.181,Punjab University,Software Engineering,2.09,23,2025,17,2026-08-12 19:00:29.057421,1,rapid_bot_submission,0,0,100.0,9,8.0,0,0,0,1,1,-1,1,0.01415218978342403,1,1.2704889700105724,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.920982040579581,4.667720024424269,rapid submissions from same IP
